title,name,vintage,url,isTimeseries,temporal,description,modified
Finance and Insurance: Subject Series - Misc Subjects: Type of Loan Services Income for the U.S.: 2012,ecnloan,2012,https://api.census.gov/data/2012/ecnloan,,unidentified,Finance and Insurance: Subject Series - Misc Subjects: Type of Loan Services Income for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Finance and Insurance: Type of Loan Products Income for the U.S.: 2017,ecnloan,2017,https://api.census.gov/data/2017/ecnloan,,unidentified,This dataset presents statistics for Finance and Insurance: Type of Loan Products Income for the U.S.,2021-02-01 00:00:00.0
Economic Census: Construction: Location of Construction Establishments by Employment Size for the U.S. and States: 2017,ecnloccons,2017,https://api.census.gov/data/2017/ecnloccons,,unidentified,This dataset presents statistics for Construction: Location of Construction Establishments by Employment Size for the U.S. and States,2020-09-23 00:00:00.0
"Manufacturing: Subject Series: Location of Manufacturing Plants: Employment Size for Subsectors and Industries by U.S., State, County and Place: 2012",ecnlocmfg,2012,https://api.census.gov/data/2012/ecnlocmfg,,unidentified,"Manufacturing: Subject Series: Location of Manufacturing Plants: Employment Size for Subsectors and Industries by U.S., State, County and Place: 2012.",2019-01-30 00:00:00.0
"Economic Census: Manufacturing: Location of Manufacturing Establishments by Employment Size for the U.S., States, and Counties: 2017",ecnlocmfg,2017,https://api.census.gov/data/2017/ecnlocmfg,,unidentified,"This dataset presents statistics for Manufacturing: Location of Manufacturing Establishments by Employment Size for the U.S., States, and Counties",2020-09-23 00:00:00.0
"Mining: Subject Series: Location of Mines: Employment Size for Subsectors and Industries by U.S., State, and Offshore Area: 2012",ecnlocmine,2012,https://api.census.gov/data/2012/ecnlocmine,,unidentified,"Mining: Subject Series: Location of Mines: Employment Size for Subsectors and Industries by U.S., State, and Offshore Area: 2012.",2019-01-30 00:00:00.0
"Economic Census: Mining: Location of Mines by Employment Size for Subsectors and Industries for the U.S., State, and Offshore Area: 2017",ecnlocmine,2017,https://api.census.gov/data/2017/ecnlocmine,,unidentified,"This dataset presents statistics for Mining: Location of Mines by Employment Size for Subsectors and Industries for the U.S., States, and Offshore Area.",2020-09-23 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Gross Margin and its Components for Merchant Wholesalers for the U.S.: 2012,ecnmargin,2012,https://api.census.gov/data/2012/ecnmargin,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Gross Margin and its Components for Merchant Wholesalers for the U.S.: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Gross Margin and its Components for Merchant Wholesalers for the U.S.: 2017,ecnmargin,2017,https://api.census.gov/data/2017/ecnmargin,,unidentified,This dataset presents statistics for Wholesale Trade: Gross Margin and its Components for Merchant Wholesalers for the U.S.,2020-06-17 00:00:00.0
"Mining: Subject Series: Materials Summary: Selected Supplies, Minerals Received for Preparation, Purchased Machinery, and Fuels Consumed by Type of Industry: 2012",ecnmatfuel,2012,https://api.census.gov/data/2012/ecnmatfuel,,unidentified,"Mining: Subject Series: Materials Summary: Selected Supplies, Minerals Received for Preparation, Purchased Machinery, and Fuels Consumed by Type of Industry: 2012.",2018-12-17 00:00:00.0
"Economic Census: Manufacturing and Mining: Materials Consumed and Selected Supplies, Minerals Received for Preparation, Purchased Machinery and Fuels Consumed by Type of Industry for the U.S.: 2017",ecnmatfuel,2017,https://api.census.gov/data/2017/ecnmatfuel,,unidentified,"This dataset presents statistics for Manufacturing and Mining: Materials Consumed and Selected Supplies, Minerals Received for Preparation, Purchased Machinery and Fuels Consumed by Type of Industry for the U.S.",2020-09-29 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Average Cost Per Meal for the U.S. and States: 2012,ecnmealcost,2012,https://api.census.gov/data/2012/ecnmealcost,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Average Cost Per Meal for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Principal Menu Type or Specialty for the U.S. and States: 2012,ecnmenutype,2012,https://api.census.gov/data/2012/ecnmenutype,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Principal Menu Type or Specialty for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Economic Census: Industry by Products Statistics for the U.S. and States: 2017,ecnnapcsind,2017,https://api.census.gov/data/2017/ecnnapcsind,,unidentified,This dataset presents statistics on:  the number and total revenue of establishments with the product line; product line revenue; product line revenue as a percent of total revenue of establishments with the product line and of all establishments; and quantity produced and shipped for the U.S. and states.  Includes only establishments of firms with payroll. Product lines are referenced by NAPCS collection codes in the table.,2020-03-25 00:00:00.0
Economic Census: Products by Industry Statistics for the U.S.: 2017,ecnnapcsprd,2017,https://api.census.gov/data/2017/ecnnapcsprd,,unidentified,This dataset presents statistics on: the number and total revenue of establishments with the product line; product line revenue; and industry contribution to total product line revenue for all sectors for the U.S only.   Includes only establishments of firms with payroll. Product lines are referenced by NAPCS collection codes in the table.,2020-03-25 00:00:00.0
Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Patient Care for the U.S.: 2012,ecnpatient,2012,https://api.census.gov/data/2012/ecnpatient,,unidentified,Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Patient Care for the U.S.: 2012.,2018-11-19 00:00:00.0
"Economic Census: Health Care and Social Assistance: Sales, Value of Shipments, or Revenue by Type of Patient Care for the U.S.: 2017",ecnpatient,2017,https://api.census.gov/data/2017/ecnpatient,,unidentified,"This dataset presents statistics for Health Care and Social Assistance: Sales, Value of Shipments, or Revenue by Type of Patient Care for the U.S.",2021-01-27 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for States: 2012,ecnpetrfac,2012,https://api.census.gov/data/2012/ecnpetrfac,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for States: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for  the U.S. and States: 2017,ecnpetrfac,2017,https://api.census.gov/data/2017/ecnpetrfac,,unidentified,This dataset presents statistics for Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for the U.S. and States,2020-07-16 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for States: 2012,ecnpetrprod,2012,https://api.census.gov/data/2012/ecnpetrprod,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for States: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for the U.S. and States: 2017,ecnpetrprod,2017,https://api.census.gov/data/2017/ecnpetrprod,,unidentified,This dataset presents statistics for Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for the U.S. and States,2020-07-16 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Primary Method of Receiving Petroleum Bulk Liquid Products for States: 2012,ecnpetrrec,2012,https://api.census.gov/data/2012/ecnpetrrec,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Primary Method of Receiving Petroleum Bulk Liquid Products for States: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Primary Method of Receiving Petroleum Bulk Liquid Products for the U.S. and States: 2017,ecnpetrrec,2017,https://api.census.gov/data/2017/ecnpetrrec,,unidentified,This dataset presents statistics for Wholesale Trade: Primary Method of Receiving Petroleum Bulk Liquid Products for the U.S. and States,2020-07-16 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for States: 2012,ecnpetrstat,2012,https://api.census.gov/data/2012/ecnpetrstat,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for States: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for  the U.S. and States: 2017,ecnpetrstat,2017,https://api.census.gov/data/2017/ecnpetrstat,,unidentified,This dataset presents statistics for Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for the U.S. and States,2020-07-16 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2012,ecnprofit,2012,https://api.census.gov/data/2012/ecnprofit,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2017,ecnprofit,2017,https://api.census.gov/data/2017/ecnprofit,,unidentified,This dataset presents statistics for Wholesale Trade: Gross Profit and its Components for Merchant Wholesalers for the U.S.,2020-06-17 00:00:00.0
